EntityId,TripId,RouteId,StartTime,StartDate
285685592,285685592,14736,17:03:00,20230607
285525432,285525432,43239,21:34:00,20230607
275140454,275140454,54873,18:32:00,20230607
285437972,285437972,33682,14:30:00,20230607
273199893,273199893,54140,17:45:00,20230607
285437954,285437954,33682,19:02:00,20230607
285672282,285672282,14674,16:23:00,20230607
285525834,285525834,47758,12:19:00,20230608
275137035,275137035,46670,15:20:00,20230607
285653110,285653110,24289,17:04:00,20230607
257705602,257705602,35896,23:22:00,20230607
285646761,285646761,31090,15:03:00,20230607
285661678,285661678,23508,14:41:00,20230607
285438355,285438355,34514,22:03:00,20230607
285684033,285684033,14730,14:20:00,20230607
285533910,285533910,43174,07:57:00,20230608
283316704,283316704,61625,16:40:00,20230607
285904137,285904137,14256,16:51:00,20230607
285890364,285890364,14167,14:33:00,20230607
285665662,285665662,14666,16:40:00,20230607
285421164,285421164,26769,17:49:00,20230607
285437892,285437892,33682,19:35:00,20230607
279371445,279371445,59579,15:40:00,20230607
285797866,285797866,35853,16:59:00,20230607
285888930,285888930,14164,14:44:00,20230607
261502870,261502870,31243,14:45:00,20230607
285685096,285685096,14734,16:58:00,20230607
285689478,285689478,24386,15:22:00,20230607
285424016,285424016,34522,15:10:00,20230607
285536867,285536867,68245,11:36:00,20230608
285906513,285906513,31819,17:40:00,20230607
285538246,285538246,43235,09:29:00,20230608
285905262,285905262,14276,17:13:00,20230607
285421227,285421227,26769,17:02:00,20230607
285556102,285556102,68272,08:38:00,20230608
267214488,267214488,65252,15:00:00,20230607
283802964,283802964,37371,22:33:00,20230607
285901238,285901238,62343,17:43:00,20230607
283313676,283313676,67982,20:25:00,20230607
285691712,285691712,48690,16:40:00,20230607
285468634,285468634,62974,15:04:00,20230607
285537181,285537181,43216,06:30:00,20230608
285662056,285662056,14634,17:10:00,20230607
285525713,285525713,43243,14:22:00,20230607
285561946,285561946,43200,10:25:00,20230608
285218111,285218111,25796,16:30:00,20230607
285525233,285525233,43195,06:33:00,20230608
285674959,285674959,44884,16:35:00,20230607
258443462,258443462,68880,14:30:00,20230607
285648503,285648503,31093,16:56:00,20230607
285218259,285218259,25802,18:57:00,20230607
285423457,285423457,34517,15:04:00,20230607
285438363,285438363,34514,19:37:00,20230607
285423846,285423846,34530,20:53:00,20230607
285679959,285679959,44895,17:00:00,20230607
279857307,279857307,55337,15:29:00,20230607
280191539,280191539,35720,16:43:00,20230607
285902303,285902303,14235,14:34:00,20230607
285907333,285907333,16292,17:58:00,20230607
285888201,285888201,14162,17:08:00,20230607
285738731,285738731,32879,15:25:00,20230607
285661714,285661714,23509,15:30:00,20230607
285909467,285909467,14905,17:30:00,20230607
285878513,285878513,14148,17:05:00,20230607
280193954,280193954,35697,17:00:00,20230607
279370516,279370516,59547,15:10:00,20230607
285525434,285525434,43239,20:34:00,20230607
285885844,285885844,14159,14:33:00,20230607
285437561,285437561,34928,11:06:00,20230608
285909419,285909419,31830,14:41:00,20230607
285904856,285904856,31812,16:30:00,20230607
285523508,285523508,43245,13:40:00,20230607
285901512,285901512,62344,15:03:00,20230607
285801006,285801006,35722,16:52:00,20230607
285467728,285467728,62970,16:43:00,20230607
285644344,285644344,52127,17:01:00,20230607
285662668,285662668,24423,16:06:00,20230607
285649649,285649649,14808,16:27:00,20230607
285905719,285905719,14276,16:47:00,20230607
285665442,285665442,17969,16:08:00,20230607
285467387,285467387,62968,20:35:00,20230607
285905010,285905010,31816,16:40:00,20230607
285438039,285438039,34930,00:19:00,20230608
285561339,285561339,43199,16:02:00,20230607
285908530,285908530,31829,16:31:00,20230607
285538187,285538187,43234,22:17:00,20230607
282130619,282130619,57137,15:03:00,20230607
255948513,255948513,50377,16:35:00,20230607
285537271,285537271,43218,21:31:00,20230607
280190955,280190955,35723,16:34:00,20230607
254151465,254151465,63576,15:25:00,20230607
277255518,277255518,59652,15:00:00,20230607
283317191,283317191,54430,15:28:00,20230607
285533793,285533793,43174,06:55:00,20230608
285421354,285421354,26769,20:11:00,20230607
283819358,283819358,51582,14:32:00,20230607
285538210,285538210,43234,14:17:00,20230607
285672728,285672728,44882,16:05:00,20230607
285663171,285663171,14657,14:30:00,20230607
285437705,285437705,34928,06:54:00,20230608
285555930,285555930,68272,15:34:00,20230607
285555924,285555924,68272,17:34:00,20230607
285467621,285467621,62969,17:12:00,20230607
285421230,285421230,26769,15:02:00,20230607
285525625,285525625,43242,17:39:00,20230607
283313754,283313754,67982,17:48:00,20230607
285901164,285901164,62343,14:54:00,20230607
280188534,280188534,35734,16:54:00,20230607
285525276,285525276,43195,12:02:00,20230607
285438030,285438030,34930,14:55:00,20230607
285645435,285645435,31730,16:42:00,20230607
280189303,280189303,35732,16:37:00,20230607
283316387,283316387,60038,16:24:00,20230607
285685414,285685414,14736,16:59:00,20230607
285421655,285421655,26771,16:31:00,20230607
285888208,285888208,14162,14:48:00,20230607
285423584,285423584,34520,17:59:00,20230607
256653127,256653127,51405,14:15:00,20230607
285561128,285561128,43199,04:29:00,20230608
273203789,273203789,54169,16:31:00,20230607
273198352,273198352,54136,17:55:00,20230607
285525362,285525362,43237,06:19:00,20230608
285218229,285218229,25801,17:00:00,20230607
285660636,285660636,14615,14:58:00,20230607
285437703,285437703,34928,07:52:00,20230608
280189786,280189786,35730,17:10:00,20230607
285693121,285693121,48697,14:45:00,20230607
283317167,283317167,54430,15:05:00,20230607
285881489,285881489,14153,16:58:00,20230607
284269925,284269925,46957,13:15:00,20230607
285910257,285910257,14910,17:12:00,20230607
285561209,285561209,43199,06:02:00,20230608
285555945,285555945,68272,10:34:00,20230608
285888612,285888612,14163,14:44:00,20230607
285683580,285683580,32595,17:02:00,20230607
285904587,285904587,58177,17:16:00,20230607
285421095,285421095,34518,19:01:00,20230607
285662243,285662243,24421,15:20:00,20230607
285561332,285561332,43199,20:02:00,20230607
285898221,285898221,52841,16:19:00,20230607
275140315,275140315,54727,17:05:00,20230607
285525711,285525711,43243,16:22:00,20230607
285901668,285901668,14232,16:20:00,20230607
258444387,258444387,68887,14:18:00,20230607
285680393,285680393,44902,16:17:00,20230607
275140349,275140349,54727,15:10:00,20230607
285671994,285671994,14672,15:37:00,20230607
279857311,279857311,55337,17:05:00,20230607
285438224,285438224,34930,10:23:00,20230608
285468630,285468630,62974,19:04:00,20230607
285656275,285656275,32730,16:25:00,20230607
285876895,285876895,14147,17:05:00,20230607
285904979,285904979,31815,16:54:00,20230607
280184541,280184541,35758,16:50:00,20230607
285885153,285885153,16736,16:18:00,20230607
273206958,273206958,54194,16:35:00,20230607
285893860,285893860,14183,15:36:00,20230607
285681206,285681206,14704,14:40:00,20230607
285555684,285555684,68261,07:34:00,20230608
285895489,285895489,14192,16:45:00,20230607
258444560,258444560,68888,15:10:00,20230607
285663587,285663587,14659,15:45:00,20230607
285536959,285536959,43212,04:36:00,20230608
285437693,285437693,34928,21:49:00,20230607
285739869,285739869,55657,15:25:00,20230607
283802968,283802968,37371,16:33:00,20230607
277255218,277255218,59642,14:55:00,20230607
273206168,273206168,54186,17:00:00,20230607
284763191,284763191,54148,16:40:00,20230607
285690135,285690135,24792,15:08:00,20230607
280972632,280972632,26245,16:02:00,20230607
285468593,285468593,62973,17:40:00,20230607
285533897,285533897,43174,11:21:00,20230608
285640076,285640076,31727,16:52:00,20230607
285879798,285879798,14150,17:02:00,20230607
285682130,285682130,14715,16:35:00,20230607
285646400,285646400,52128,15:25:00,20230607
285536697,285536697,68245,15:41:00,20230607
285880171,285880171,14151,16:51:00,20230607
285900853,285900853,14224,16:18:00,20230607
285525414,285525414,43238,17:57:00,20230607
285888595,285888595,14163,14:21:00,20230607
285438133,285438133,34930,18:04:00,20230607
273198336,273198336,54136,18:15:00,20230607
285884219,285884219,14157,16:50:00,20230607
256658280,256658280,60819,15:03:00,20230607
285525380,285525380,43237,09:15:00,20230608
285910065,285910065,31483,17:03:00,20230607
255926166,255926166,51393,14:05:00,20230607
280185839,280185839,35757,16:41:00,20230607
285900050,285900050,31811,16:55:00,20230607
285420116,285420116,56425,08:05:00,20230608
280188945,280188945,35733,15:23:00,20230607
285889217,285889217,14165,15:05:00,20230607
261503340,261503340,31245,17:05:00,20230607
285802619,285802619,35708,17:02:00,20230607
285903070,285903070,14248,17:35:00,20230607
285438321,285438321,34514,08:37:00,20230608
285525257,285525257,43195,21:03:00,20230607
285555503,285555503,68261,18:06:00,20230607
285891818,285891818,14174,17:04:00,20230607
285881491,285881491,14153,16:38:00,20230607
285423909,285423909,34530,19:23:00,20230607
285902261,285902261,14235,17:12:00,20230607
285556069,285556069,68272,05:38:00,20230608
285420248,285420248,56425,22:14:00,20230607
277253765,277253765,59610,15:15:00,20230607
285904292,285904292,14259,16:58:00,20230607
285673396,285673396,44882,15:36:00,20230607
285421362,285421362,26769,18:11:00,20230607
285538223,285538223,43234,06:43:00,20230608
285802547,285802547,35708,15:00:00,20230607
285538138,285538138,43234,06:18:00,20230608
283801319,283801319,33947,14:56:00,20230607
285893431,285893431,14178,15:08:00,20230607
283801250,283801250,61858,15:02:00,20230607
285681373,285681373,14704,14:40:00,20230607
273194984,273194984,54120,15:02:00,20230607
285423578,285423578,34520,16:59:00,20230607
283819341,283819341,51582,20:32:00,20230607
285438366,285438366,34514,18:37:00,20230607
285437821,285437821,33682,05:35:00,20230608
285904082,285904082,14256,17:19:00,20230607
284761077,284761077,54138,21:45:00,20230607
257706089,257706089,35901,15:21:00,20230607
285899546,285899546,14207,14:51:00,20230607
285880174,285880174,14151,16:21:00,20230607
285523429,285523429,43245,11:40:00,20230608
285893653,285893653,14182,16:47:00,20230607
285420280,285420280,56425,11:14:00,20230608
285525780,285525780,43243,10:48:00,20230608
254151736,254151736,21276,15:05:00,20230607
285537350,285537350,43218,07:02:00,20230608
280190020,280190020,35729,16:14:00,20230607
285560822,285560822,43199,14:43:00,20230607
285437956,285437956,33682,15:02:00,20230607
285525697,285525697,43242,08:16:00,20230608
285651691,285651691,32728,17:03:00,20230607
285537416,285537416,43219,12:06:00,20230608
285675607,285675607,44885,15:41:00,20230607
285525866,285525866,47758,09:31:00,20230608
285902887,285902887,14245,17:26:00,20230607
285902795,285902795,14244,17:48:00,20230607
285888926,285888926,14164,16:04:00,20230607
285647929,285647929,14800,16:49:00,20230607
285663745,285663745,14659,16:16:00,20230607
285538237,285538237,43235,15:29:00,20230607
285891570,285891570,14173,16:59:00,20230607
284290237,284290237,52959,18:41:00,20230607
285561109,285561109,43199,21:46:00,20230607
285683201,285683201,14722,15:07:00,20230607
285665526,285665526,14665,14:33:00,20230607
285421891,285421891,26772,16:44:00,20230607
285672321,285672321,16756,14:54:00,20230607
285910188,285910188,16739,18:02:00,20230607
285681638,285681638,14708,15:33:00,20230607
285525831,285525831,47758,18:18:00,20230607
285886396,285886396,14160,14:34:00,20230607
284761028,284761028,54138,17:10:00,20230607
283819055,283819055,51576,17:38:00,20230607
285536864,285536864,68245,12:36:00,20230608
279000509,279000509,57118,15:40:00,20230607
285891031,285891031,14172,14:55:00,20230607
285654387,285654387,32729,17:06:00,20230607
285904836,285904836,31812,17:28:00,20230607
285904932,285904932,31814,16:36:00,20230607
285908196,285908196,31827,17:32:00,20230607
285891195,285891195,14172,17:00:00,20230607
280985794,280985794,26259,15:53:00,20230607
283313751,283313751,67982,19:18:00,20230607
285537259,285537259,43218,05:07:00,20230608
283875605,283875605,21284,16:06:00,20230607
280185093,280185093,35758,17:08:00,20230607
285737108,285737108,32873,14:15:00,20230607
258440356,258440356,68870,15:02:00,20230607
285885162,285885162,16736,14:48:00,20230607
257705189,257705189,35893,14:53:00,20230607
280185097,280185097,35758,16:53:00,20230607
285536786,285536786,68245,10:16:00,20230608
256660713,256660713,60695,14:20:00,20230607
257708262,257708262,47982,14:55:00,20230607
285525358,285525358,43237,10:19:00,20230608
285900965,285900965,14225,17:45:00,20230607
285437545,285437545,34928,23:06:00,20230607
280190616,280190616,35725,16:46:00,20230607
285537153,285537153,43216,21:30:00,20230607
285525167,285525167,43195,11:01:00,20230607
283802912,283802912,37371,20:25:00,20230607
285906615,285906615,31820,17:07:00,20230607
285438231,285438231,34930,05:16:00,20230608
284276956,284276956,51667,17:17:00,20230607
285688314,285688314,14757,15:08:00,20230607
285681714,285681714,14709,17:05:00,20230607
275140413,275140413,54728,16:35:00,20230607
285537577,285537577,43219,05:35:00,20230608
285737526,285737526,32874,15:23:00,20230607
285438318,285438318,34514,09:37:00,20230608
285525738,285525738,43243,13:35:00,20230607
257707970,257707970,35908,14:59:00,20230607
285467234,285467234,62968,19:07:00,20230607
282129319,282129319,57114,14:32:00,20230607
285656274,285656274,32730,16:40:00,20230607
285685416,285685416,14736,16:19:00,20230607
285897935,285897935,14201,14:52:00,20230607
280188940,280188940,35733,17:03:00,20230607
285525533,285525533,43240,16:49:00,20230607
285523591,285523591,43245,17:50:00,20230607
285560774,285560774,43199,16:43:00,20230607
285468501,285468501,62972,17:06:00,20230607
285490573,285490573,34498,16:53:00,20230607
283801432,283801432,33946,14:58:00,20230607
285438413,285438413,44672,17:06:00,20230607
285665781,285665781,14668,15:40:00,20230607
285910258,285910258,14910,16:34:00,20230607
280184085,280184085,35759,16:33:00,20230607
285885513,285885513,14159,16:47:00,20230607
285907433,285907433,31824,17:30:00,20230607
285675097,285675097,44884,17:01:00,20230607
282135622,282135622,57165,15:43:00,20230607
285884792,285884792,14158,16:59:00,20230607
285655608,285655608,24158,16:35:00,20230607
285560808,285560808,43199,20:43:00,20230607
285561863,285561863,43200,10:22:00,20230608
285661476,285661476,15852,15:45:00,20230607
262959309,262959309,39279,15:20:00,20230607
285897931,285897931,14201,16:52:00,20230607
273198374,273198374,54136,20:05:00,20230607
285536774,285536774,68245,23:16:00,20230607
285561794,285561794,43199,18:00:00,20230607
285894016,285894016,14184,16:39:00,20230607
285891572,285891572,14173,16:19:00,20230607
273204768,273204768,54176,16:35:00,20230607
261501838,261501838,37315,18:00:00,20230607
285663596,285663596,14659,16:45:00,20230607
283801052,283801052,33950,14:26:00,20230607
285437973,285437973,33682,12:30:00,20230608
285901670,285901670,14232,16:00:00,20230607
285523393,285523393,43245,09:31:00,20230608
285682724,285682724,57202,14:50:00,20230607
285902836,285902836,14245,18:05:00,20230607
267208434,267208434,21301,15:38:00,20230607
279009909,279009909,57174,15:11:00,20230607
285423732,285423732,34520,17:59:00,20230607
285536665,285536665,68245,00:41:00,20230608
285537173,285537173,43216,11:30:00,20230608
285897584,285897584,14198,15:09:00,20230607
280188699,280188699,35734,16:32:00,20230607
285468505,285468505,62972,16:06:00,20230607
285438297,285438297,34514,16:37:00,20230607
285643765,285643765,59207,17:01:00,20230607
273204946,273204946,54177,16:42:00,20230607
283261540,283261540,57123,15:06:00,20230607
285438353,285438353,34514,07:37:00,20230608
261503802,261503802,31247,18:35:00,20230607
275140583,275140583,54742,16:55:00,20230607
266372975,266372975,25450,18:20:00,20230607
285876506,285876506,14146,16:34:00,20230607
285662162,285662162,14638,16:13:00,20230607
273195802,273195802,54124,15:10:00,20230607
285902417,285902417,14237,17:15:00,20230607
285525564,285525564,43241,05:39:00,20230608
285898061,285898061,52841,14:46:00,20230607
285903350,285903350,14251,17:32:00,20230607
285877555,285877555,14147,17:01:00,20230607
285737186,285737186,32873,14:47:00,20230607
283317466,283317466,68803,17:00:00,20230607
285525442,285525442,43239,16:34:00,20230607
254160144,254160144,28815,14:45:00,20230607
278996950,278996950,60672,14:47:00,20230607
281357485,281357485,51654,21:50:00,20230607
285555519,285555519,68261,13:06:00,20230608
285642823,285642823,14783,17:05:00,20230607
273196840,273196840,54131,17:44:00,20230607
285739114,285739114,55659,15:36:00,20230607
275140456,275140456,54873,14:32:00,20230607
255947104,255947104,35855,16:52:00,20230607
285537550,285537550,43219,14:35:00,20230607
285888772,285888772,14164,16:25:00,20230607
285561858,285561858,43200,22:22:00,20230607
262959334,262959334,39281,15:20:00,20230607
285437713,285437713,34928,20:54:00,20230607
285438315,285438315,34514,10:37:00,20230608
285525794,285525794,43243,16:42:00,20230607
280189301,280189301,35732,16:47:00,20230607
285896512,285896512,14195,16:41:00,20230607
285523341,285523341,43244,10:08:00,20230608
256652864,256652864,51403,14:45:00,20230607
285660599,285660599,14614,16:00:00,20230607
285889215,285889215,14165,17:05:00,20230607
285538261,285538261,43235,14:29:00,20230607
285561210,285561210,43199,04:32:00,20230608
285909781,285909781,14308,16:57:00,20230607
285908789,285908789,52845,16:03:00,20230607
285560776,285560776,43199,14:43:00,20230607
285899953,285899953,31810,16:08:00,20230607
285676647,285676647,44888,14:49:00,20230607
285537291,285537291,43218,11:31:00,20230608
278998271,278998271,57107,15:08:00,20230607
275140370,275140370,54727,18:10:00,20230607
285438063,285438063,34930,22:55:00,20230607
285904136,285904136,14256,17:04:00,20230607
281357285,281357285,51640,16:36:00,20230607
257705690,257705690,35896,14:31:00,20230607
256743511,256743511,57099,15:05:00,20230607
285800430,285800430,35726,17:00:00,20230607
285536973,285536973,43212,09:36:00,20230608
283801132,283801132,33949,15:10:00,20230607
285537996,285537996,43233,05:20:00,20230608
265759764,265759764,54777,16:40:00,20230607
285641806,285641806,14781,16:17:00,20230607
285525653,285525653,43242,07:34:00,20230608
285525207,285525207,43195,22:33:00,20230607
285904287,285904287,14259,16:28:00,20230607
285688847,285688847,24381,16:34:00,20230607
283316331,283316331,61624,16:11:00,20230607
285907282,285907282,16292,18:05:00,20230607
285900694,285900694,14224,16:58:00,20230607
283801359,283801359,33947,16:14:00,20230607
285468065,285468065,62971,20:51:00,20230607
285663318,285663318,14658,16:22:00,20230607
285523272,285523272,43244,21:11:00,20230607
285423456,285423456,34517,16:04:00,20230607
273206632,273206632,54190,16:10:00,20230607
282136644,282136644,57168,14:50:00,20230607
275137011,275137011,51662,15:15:00,20230607
285903804,285903804,52843,17:30:00,20230607
285689098,285689098,24382,17:09:00,20230607
262960350,262960350,51649,19:56:00,20230607
285689884,285689884,24791,15:55:00,20230607
266835963,266835963,68867,15:30:00,20230607
285879802,285879802,14150,16:22:00,20230607
260902557,260902557,52949,16:40:00,20230607
285689927,285689927,61557,15:25:00,20230607
254153497,254153497,63577,15:05:00,20230607
285490634,285490634,34498,13:36:00,20230607
285536851,285536851,68245,17:36:00,20230607
285437918,285437918,33682,20:32:00,20230607
262959665,262959665,46665,19:50:00,20230607
285537330,285537330,43218,17:02:00,20230607
285525378,285525378,43237,11:15:00,20230608
282136283,282136283,57167,15:13:00,20230607
285525528,285525528,43240,21:49:00,20230607
280186131,280186131,35756,16:44:00,20230607
285889993,285889993,14166,17:08:00,20230607
279009981,279009981,57174,15:19:00,20230607
285900312,285900312,27688,17:24:00,20230607
255948476,255948476,37242,17:05:00,20230607
261503116,261503116,31478,15:20:00,20230607
285639881,285639881,31727,16:04:00,20230607
285909241,285909241,14299,16:46:00,20230607
280979653,280979653,26249,14:56:00,20230607
285647932,285647932,14800,15:19:00,20230607
285905168,285905168,14276,17:20:00,20230607
260902656,260902656,52949,15:05:00,20230607
285906366,285906366,20376,17:40:00,20230607
283316153,283316153,54427,16:05:00,20230607
285900204,285900204,52842,14:46:00,20230607
285877310,285877310,14147,17:11:18,20230607
285673185,285673185,44882,16:48:00,20230607
280591580,280591580,60827,15:16:00,20230607
283801430,283801430,33946,15:58:00,20230607
282135810,282135810,57166,15:03:00,20230607
255948174,255948174,46574,16:45:00,20230607
262959243,262959243,41131,21:17:00,20230607
283268480,283268480,65582,14:28:00,20230607
285420284,285420284,56425,10:14:00,20230608
285909507,285909507,31831,17:45:00,20230607
285525361,285525361,43237,07:19:00,20230608
285898598,285898598,68892,17:09:00,20230607
285654392,285654392,32729,16:31:00,20230607
285421307,285421307,26769,14:50:00,20230607
261501802,261501802,37315,17:35:00,20230607
285555219,285555219,68246,17:45:00,20230607
262959746,262959746,46666,18:24:00,20230607
285525585,285525585,43241,17:49:00,20230607
285906032,285906032,14277,15:05:00,20230607
285468042,285468042,62971,18:21:00,20230607
285660514,285660514,14614,17:07:00,20230607
285908784,285908784,52845,17:18:00,20230607
285525367,285525367,43237,22:15:00,20230607
285419945,285419945,56426,17:46:00,20230607
256794260,256794260,35773,14:32:00,20230607
285523576,285523576,43245,07:50:00,20230608
280186647,280186647,35755,17:01:00,20230607
280193135,280193135,35701,17:05:00,20230607
285885148,285885148,16736,17:08:00,20230607
284276648,284276648,51651,16:20:00,20230607
280185512,280185512,35757,16:41:00,20230607
261502868,261502868,31243,16:45:00,20230607
280193369,280193369,35700,16:04:00,20230607
285645256,285645256,33597,17:07:00,20230607
285525370,285525370,43237,19:15:00,20230607
285525150,285525150,43195,10:03:00,20230608
285887028,285887028,14160,16:25:00,20230607
285538263,285538263,43235,10:29:00,20230608
285420068,285420068,56425,20:05:00,20230607
280192004,280192004,35713,15:51:00,20230607
285878529,285878529,14148,14:25:00,20230607
285438312,285438312,34514,11:37:00,20230608
285691819,285691819,48692,15:10:00,20230607
280184548,280184548,35758,16:20:00,20230607
285536552,285536552,68245,09:11:00,20230608
285887855,285887855,14161,14:54:00,20230607
285421301,285421301,26769,18:20:00,20230607
285420245,285420245,56425,23:14:00,20230607
285900391,285900391,27688,17:08:00,20230607
285660604,285660604,14614,15:00:00,20230607
283819046,283819046,51576,15:06:00,20230607
285525185,285525185,43195,09:01:00,20230608
285900697,285900697,14224,14:28:00,20230607
273199943,273199943,54140,14:30:00,20230607
256659988,256659988,60680,14:45:00,20230607
285421657,285421657,26771,14:31:00,20230607
284268908,284268908,46952,16:36:00,20230607
285904006,285904006,14256,17:33:00,20230607
285538268,285538268,43235,15:07:00,20230607
285906163,285906163,20381,14:55:00,20230607
285679418,285679418,44892,16:11:00,20230607
285881200,285881200,14152,16:43:00,20230607
285738732,285738732,32879,14:55:00,20230607
273204376,273204376,54172,17:05:00,20230607
285660370,285660370,14613,14:33:00,20230607
285888611,285888611,14163,15:04:00,20230607
257705215,257705215,35893,15:08:00,20230607
285909763,285909763,14308,16:08:00,20230607
285904141,285904141,14256,14:51:00,20230607
285884893,285884893,14158,16:57:00,20230607
285523305,285523305,43244,07:11:00,20230608
285885523,285885523,14159,15:07:00,20230607
285802543,285802543,35708,17:00:00,20230607
285538036,285538036,43233,12:39:00,20230608
256657197,256657197,21057,15:03:00,20230607
285555204,285555204,68246,07:12:00,20230608
285890000,285890000,14166,14:48:00,20230607
285420296,285420296,56425,06:14:00,20230608
285536780,285536780,68245,17:16:00,20230607
254162490,254162490,43967,14:25:00,20230607
285801467,285801467,35719,17:08:00,20230607
285561947,285561947,43200,09:25:00,20230608
283801362,283801362,33947,14:44:00,20230607
280194075,280194075,35696,17:09:00,20230607
285537151,285537151,43216,09:30:00,20230608
273200413,273200413,54144,18:17:00,20230607
285908310,285908310,31828,16:47:00,20230607
272829625,272829625,21294,14:55:00,20230607
285438120,285438120,34930,01:35:00,20230608
273206319,273206319,54187,15:00:00,20230607
273162676,273162676,57647,12:15:00,20230607
285900315,285900315,27688,16:54:00,20230607
285525865,285525865,47758,10:35:00,20230608
285738805,285738805,32879,14:32:00,20230607
257708272,257708272,47982,15:55:00,20230607
284289895,284289895,52955,16:00:00,20230607
285909147,285909147,14298,17:30:00,20230607
285537424,285537424,43219,06:06:00,20230608
285907397,285907397,31824,17:47:00,20230607
275140604,275140604,54742,19:30:00,20230607
285423735,285423735,34520,13:59:00,20230607
273197599,273197599,54135,19:28:00,20230607
285883072,285883072,14154,16:42:00,20230607
255948448,255948448,37242,16:12:00,20230607
285910000,285910000,14311,18:04:00,20230607
285900075,285900075,52842,16:42:00,20230607
285423510,285423510,34517,17:43:00,20230607
285800976,285800976,35722,16:47:00,20230607
285739117,285739117,55659,14:51:00,20230607
285644167,285644167,14785,16:32:00,20230607
256656979,256656979,21054,14:53:00,20230607
285684729,285684729,14733,14:17:00,20230607
284761418,284761418,54124,18:15:00,20230607
256744520,256744520,46323,17:11:00,20230607
283800756,283800756,33954,15:11:00,20230607
285218049,285218049,25796,18:00:00,20230607
285525527,285525527,43240,06:49:00,20230608
285555213,285555213,68246,20:12:00,20230607
285884218,285884218,14157,17:00:00,20230607
285525488,285525488,43239,14:05:00,20230607
280185108,280185108,35758,16:08:00,20230607
285438028,285438028,34930,15:55:00,20230607
285525815,285525815,47758,07:01:00,20230608
285674958,285674958,44884,17:05:00,20230607
283268453,283268453,65582,15:01:00,20230607
273204399,273204399,54172,16:00:00,20230607
285555927,285555927,68272,16:34:00,20230607
279371991,279371991,59604,14:59:00,20230607
285651692,285651692,32728,16:48:00,20230607
273206732,273206732,54191,15:00:00,20230607
285420865,285420865,34523,18:02:00,20230607
256744533,256744533,46323,17:01:00,20230607
256744314,256744314,46318,16:35:00,20230607
285467323,285467323,62968,19:33:00,20230607
285537538,285537538,43219,18:35:00,20230607
278997336,278997336,21044,14:35:00,20230607
285900095,285900095,52842,14:42:00,20230607
285560820,285560820,43199,15:43:00,20230607
262959350,262959350,39281,16:55:00,20230607
273195398,273195398,54122,16:50:00,20230607
285525407,285525407,43238,12:43:00,20230608
285804041,285804041,35693,16:42:00,20230607
285560804,285560804,43199,09:43:00,20230608
285896398,285896398,14194,16:38:00,20230607
285675609,285675609,44885,14:41:00,20230607
285525549,285525549,43241,12:39:00,20230608
